"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"AT5G22460",126.843046256037,-2.25798311949621,0.602706559634299,-3.7464054163709,0.000179386595871522,0.00124305134939257,NA
"AT5G07690",68.175284648264,-5.20597779701076,0.9132659771024,-5.70039608124703,1.19529379673202e-08,5.72139936052374e-07,"ATMYB29"
"AT5G38900",350.665157192428,2.86166373039839,0.912000992094744,3.13778576471231,0.00170229247825423,0.00771353605253547,"PDI"
"AT5G41180",568.171568389152,2.37915993839273,0.391876067899622,6.07120498872145,1.26954009260178e-09,9.63827397775258e-08,NA
"AT5G06270",23.8504243924334,-3.01772187452282,0.779121330470463,-3.87323739769852,0.00010739911958559,0.000833066673851396,"GIR1"
"AT5G05300",575.898334253286,3.82976559876084,0.61664018938127,6.21069736405534,5.27499777974281e-10,4.81628211378632e-08,"IDL6"
"AT5G19190",1852.40141669888,-2.58934217057734,0.364236408807443,-7.10896030151181,1.16920368634396e-12,4.32730635770802e-10,NA
"AT5G67450",523.685350201107,3.27288412239669,0.576064747406779,5.68145184569956,1.33556119549091e-08,6.24849691596943e-07,"AZF1"
"AT5G16030",3597.47457113345,-3.1632719668299,0.556155043454963,-5.68775201098407,1.28722563620398e-08,6.06341784908263e-07,NA
"AT5G62480",181.777349706482,3.06937815917027,0.66267565310075,4.63179557723032,3.62507993779258e-06,5.53250209353004e-05,"ATGSTU9"
"AT5G13140",138.269308794181,-2.68403502328502,0.59498759520646,-4.51107728112157,6.4499214637401e-06,8.79480738536035e-05,NA
"AT5G18470",131.582531632259,3.80893709715396,0.553328667553079,6.88367930401614,5.83261014042601e-12,1.56995685416194e-09,NA
"AT5G13460",326.275793358376,-2.12896156624988,0.495199418192638,-4.29920045952414,1.71415378830463e-05,0.000192456941583974,"IQD11"
"AT5G56050",42.5697706938843,2.64701065226597,0.679909521132612,3.89318073948502,9.89383829243655e-05,0.000780288023017656,"NHL43"
"AT5G42830",808.013278248413,3.49523056772599,0.746038478292178,4.68505401454256,2.79886111184801e-06,4.4588159419033e-05,NA
"AT5G51330",4.77671500110992,5.11351532827945,1.42270515709611,3.59421999897483,0.00032536483460591,0.00200640034574296,"DYAD"
"AT5G06750",440.27554295209,2.08616843722163,0.361581477214716,5.76956666389968,7.94756342203625e-09,4.17015694899047e-07,"APD8"
"AT5G50790",8.35397125735835,3.24784403879271,1.04103814516356,3.11981271184107,0.00180966061502597,0.00809213072427794,"AtSWEET10"
"AT5G06720",55.4059687935034,-2.49363264081525,0.665495979050229,-3.74702886165304,0.000178941504104167,0.00124079679292839,"ATPA2"
"AT5G42200",113.172371393103,-2.24684666495564,0.60116890313827,-3.7374632207795,0.000185886270864359,0.00127699000660746,"ATL23"
"AT5G25460",4053.2009945561,-2.00733464329683,0.435155293965262,-4.61291559848765,3.97059564662152e-06,5.92900326886727e-05,"DGR2"
"AT5G15870",1476.98580535783,2.1550333791189,0.296404702617073,7.27057755862598,3.57953718675758e-13,2.00512129007399e-10,NA
"AT5G57010",275.565697656831,3.86457038646149,0.611734849004728,6.31739452599279,2.6600987065488e-10,2.84191782432631e-08,NA
"AT5G64810",246.352203307596,4.31050672798968,0.814519411895721,5.2920859405393,1.20929036801106e-07,3.50595338168277e-06,"ATWRKY51"
"AT5G66600",97.7773187715,2.23464627448694,0.476387716984501,4.69081421458992,2.72119979516347e-06,4.37206100422931e-05,NA
"AT5G55460",159.793757219902,2.73530839453574,0.611728144293221,4.47144441538826,7.76930546878434e-06,0.000102044756112816,"AtLTP4.5"
"AT5G60930",44.9622863272899,2.76919451925399,0.541916430355955,5.11000287892186,3.22153903207624e-07,7.78200675743731e-06,NA
"AT5G26731",23.9983005400545,2.77496258082947,0.653841326959069,4.24409174888877,2.19480545839032e-05,0.000234603083706023,NA
"AT5G17760",873.21170562011,2.57628342958415,0.548303858577791,4.69864180103821,2.61897322717108e-06,4.24069055518342e-05,NA
"AT5G07570",10.0547962706062,-2.82945782356045,0.763390003038946,-3.70643814078883,0.000210194545369143,0.00141032442451306,NA
"AT5G04190",258.063474781386,-3.05411865338504,0.461128899391158,-6.62313435010793,3.51661124154008e-11,5.84339797549612e-09,"PKS4"
"AT5G54720",3710.11322121779,2.41052891704476,0.402927359169911,5.9825396865847,2.19684960279256e-09,1.53824002930671e-07,NA
"AT5G08790",4278.5026542728,2.13911381296826,0.504611034826199,4.23913403658529,2.24383661536467e-05,0.000238858539753714,"anac081"
"AT5G27765",7.73269062734425,5.64913686772282,1.54652951421679,3.65278309646986,0.000259413348830134,0.0016770433773716,NA
"AT5G22940",142.103972399534,-2.22400784967056,0.644713048999287,-3.44960886571574,0.000561399316687823,0.00312112720967592,"F8H"
"AT5G56960",96.1523960284329,4.0703460809386,0.764908761844012,5.3213484849173,1.03000877474492e-07,3.0716491892609e-06,NA
"AT5G18080",121.342477843377,-2.67068556729662,0.589725561666833,-4.52869222719131,5.93498730890813e-06,8.22799645247023e-05,"SAUR24"
"AT5G52800",40.1708940747723,2.60686178710882,0.550291541158995,4.73723761339015,2.16651090053519e-06,3.66176836891944e-05,"PrimPol"
"AT5G51830",594.519649767093,2.03633175010834,0.494007464741203,4.1220667610258,3.75488338028984e-05,0.000356172599267219,"FRK1"
"AT5G24105",37.1606575490198,-2.57777144493493,0.732482534222591,-3.51922581699618,0.000432808144966376,0.00252473448144473,"AGP41"
"AT5G35735",12664.0498080318,2.12991471673522,0.358091944452691,5.94795484715688,2.7151346280104e-09,1.78798223557589e-07,NA
"AT5G39670",428.46341748123,3.74993381399483,0.573875283387261,6.53440551030721,6.386269796124e-11,9.27440449125394e-09,"CML46"
"AT5G43910",463.331586115223,2.20234656023118,0.515149090895486,4.2751634413308,1.90997126806219e-05,0.000209671951810683,NA
"AT5G22520",502.905608588579,3.86931746989371,0.491247500053361,7.87651330433927,3.36643092262387e-15,4.98376052159303e-12,NA
"AT5G42050",19719.3275100694,2.03954609976446,0.307379300212981,6.63527471873112,3.23898710666588e-11,5.73771339938094e-09,"NRP"
"AT5G14200",357.573038818744,-2.62266408663622,0.657074083377021,-3.9914282924645,6.56765476130459e-05,0.000558958017023913,"ATIMD1"
"AT5G18020",54.3676079287942,-2.83763934341736,0.776733432988586,-3.65329883187744,0.000258892633355749,0.00167472182238803,"SAUR20"
"AT5G02490",7101.17139780146,3.82490157101752,0.868869302904841,4.4021598625132,1.07178536329936e-05,0.000131520565066563,"AtHsp70-2"
"AT5G56100",233.799258688034,-2.18898637173045,0.418350547615401,-5.23242143271396,1.67303772017355e-07,4.58354375399894e-06,NA
"AT5G46230",343.613001008491,2.27086652722474,0.531585569502549,4.27187391363876,1.93837171687064e-05,0.000212115587137597,"SVB3"
"AT5G27360",198.861644003311,-2.3321320506197,0.422165728678291,-5.52420978822961,3.3097180915942e-08,1.26954900028205e-06,"SFP2"
"AT5G25260",2442.66293018969,3.21134126028844,0.79359047811729,4.04659751955065,5.19674804939714e-05,0.000465662775926525,"flot2"
"AT5G40230",23.2553754487159,2.10143462887129,0.608554675545013,3.45315665677743,0.000554067133308237,0.00309781370513799,"UMAMIT37"
"AT5G48400",209.116052268947,4.01789482846001,0.983915342248474,4.0835777794441,4.4347576381559e-05,0.000410559878363739,"ATGLR1.2"
"AT5G03120",833.812570141148,-3.05356737899971,0.41262351127193,-7.40037175677883,1.35803766322554e-13,9.70575469241814e-11,NA
"AT5G41080",548.077833922089,-2.76268605238743,0.823718218576504,-3.35392126832125,0.000796750295355859,0.00415746390270532,"AtGDPD2"
"AT5G66590",275.679147512636,-2.93048572406575,0.429759166190375,-6.81890220060507,9.17388240945796e-12,2.27850057008541e-09,NA
"AT5G48540",1911.49054198413,2.22297041177837,0.377419325350336,5.88992206404619,3.86377791749591e-09,2.35531356229471e-07,NA
"AT5G16000",357.752929972546,-2.11422634388618,0.430566467232512,-4.91033674190996,9.09201246845026e-07,1.81019260731124e-05,"AtNIK1"
"AT5G64510",155.052127355059,2.58751160348735,0.772645145676618,3.34890035608963,0.000811329688372535,0.00422290786569793,"TIN1"
"AT5G15230",822.091686212495,-2.0895120333482,0.574418061197757,-3.63761548338368,0.000275173823632917,0.00175484697495872,"GASA4"
"AT5G44990",57.6934439195911,5.20789743775223,1.03112231869719,5.05070770297392,4.40176193773582e-07,1.00253755957706e-05,NA
"AT5G54490",263.08530657478,2.78511087432532,0.485441847666502,5.73726984542686,9.62148959106941e-09,4.88999666272801e-07,"PBP1"
"AT5G66110",65.2317508201069,-2.12930902179147,0.467809092152034,-4.55166232874213,5.32237093589572e-06,7.51440463333615e-05,"AtHMP55"
"AT5G51465",354.845308357131,3.59633894430974,0.863841685898116,4.16319217168909,3.138290230195e-05,0.000307974447495368,NA
"AT5G01490",7.68598258127048,6.124548770815,1.62583497937707,3.76701747010117,0.000165209444039997,0.00116665449307427,"ATCAX4"
"AT5G48290",23.8688371682077,3.38096725253869,0.936929388495202,3.60856142848593,0.0003078996144249,0.00191522431229606,NA
"AT5G06330",29.385777317066,2.31436973311064,0.674697521257589,3.43023304546431,0.000603063056180203,0.00331189319088259,NA
"AT5G45040",17.1216158773823,-2.21618369898445,0.51539287663887,-4.29998899759203,1.70806589219541e-05,0.000191877364128142,"CYTC6A"
"AT5G05890",67.1616785242638,-2.36159762999259,0.572158169727222,-4.12752583978394,3.66687238200192e-05,0.000349584162784599,"UGT76C5"
"AT5G09876",61.0111571398246,2.89814113860251,0.585343913887421,4.95117668407143,7.3766092506378e-07,1.53193991311342e-05,NA
"AT5G67340",1355.07619751287,2.75752862866507,0.506528914552288,5.44397081675466,5.21057602977171e-08,1.83352120191933e-06,"PUB2"
"AT5G52760",2050.68382297576,4.03944427620857,0.602549339049258,6.70392283988273,2.02897429115563e-11,4.24772940994864e-09,NA
"AT5G25930",2155.10991999554,2.36387371407527,0.356176595785354,6.63680247957627,3.20560740854301e-11,5.72753613357435e-09,"HSL3"
"AT5G46080",359.329502458625,2.69665212184314,0.442126944729575,6.09927115727484,1.06553185094248e-09,8.36523225099769e-08,NA
"AT5G09290",70.1679399141044,2.29948269626228,0.612260720596333,3.7557246756294,0.000172840623987587,0.00120453758331094,NA
"AT5G09800",172.081535527624,3.52918091430224,0.631226591471856,5.59098897603966,2.25779917006433e-08,9.55002971403128e-07,"PUB28"
"AT5G10760",3862.24489080281,2.61883905889674,0.498635706963687,5.25200867551881,1.50449374222453e-07,4.19114748674e-06,"AED1"
"AT5G59820",1547.94144986991,3.1918818756295,0.594821826148247,5.36611424684673,8.04509936703369e-08,2.54569052642962e-06,"AtZAT12"
"AT5G20740",36.4178331024157,-3.60704645292946,0.738243084373184,-4.88598746033913,1.02911748336211e-06,1.98783680896208e-05,"PMEI3"
"AT5G18010",32.1250543567694,-3.41301123626294,0.827862769675217,-4.12267752734178,3.74493790742864e-05,0.000355717612600211,"SAUR19"
"AT5G47850",470.028681592743,4.65564320182769,0.524814078304356,8.87103337027428,7.24702317065031e-19,7.51009011174491e-15,"CCR4"
"AT5G56540",23.5314515394353,4.25704920842524,1.15459579654322,3.68704720835684,0.000226871281578202,0.0015066114008298,"AGP14"
"AT5G51550",4226.46782946283,-2.57661528133915,0.472524577084298,-5.45287040356313,4.95631908970483e-08,1.75597725561064e-06,"EXL3"
"AT5G47960",157.718408116191,2.86162888987176,0.566579553829194,5.05070977329064,4.40171422604207e-07,1.00253755957706e-05,"ATRABA4C"
"AT5G65640",34.1582130752192,-2.4481036757981,0.739648573230789,-3.30982004751901,0.000933559697169329,0.00473426921544691,"bHLH093"
"AT5G11140",121.319115815166,3.63562116807036,1.0721972230543,3.39081382594315,0.00069685421262216,0.00373011374246046,NA
"AT5G27093",6.72035975964757,3.12780854043394,0.794412648468825,3.93725923984541,8.24175547748394e-05,0.000669997691749913,NA
"AT5G26700",15.7614932985175,2.58355177605654,0.81034241911942,3.18822230590375,0.00143150434547965,0.00667756219179553,NA
"AT5G62150",24.7699946207272,2.35486301798294,0.697323114503771,3.37700410183406,0.000732799573068829,0.00388837786774822,NA
"AT5G12900",194.321313665376,-2.04427040315195,0.461580883757934,-4.42884546367831,9.47388730337445e-06,0.000119948557269236,NA
"AT5G44460",23.8464170568039,4.45716984683546,1.1028677975081,4.04143620559629,5.31248340317631e-05,0.000474801772377026,"CML43"
"AT5G15580",702.777629906696,-2.1495331816374,0.48697823856423,-4.41402307416225,1.01467137035122e-05,0.000126230965317523,"AtLNG1"
"AT5G65390",886.185219554234,-4.49115569479086,0.736608733622449,-6.09707092760702,1.08029595010436e-09,8.44913730636337e-08,"AGP7"
"AT5G62770",532.116618802292,3.03543439491365,0.410794808534946,7.38917418586468,1.47743519417221e-13,1.02071072781377e-10,NA
"AT5G48380",11875.9096050675,2.14503876807419,0.296817192495604,7.22680094787958,4.9450407291641e-13,2.277575870059e-10,"BIR1"
"AT5G54860",769.747682840798,2.66542570285438,0.460683213362141,5.78581034763925,7.21635951346592e-09,3.85480070299213e-07,NA
"AT5G22530",93.1865523130789,5.23240610782003,0.746538170698409,7.00889293165675,2.40211181121795e-12,7.90256657131797e-10,NA
"AT5G60760",6.46436216255989,3.90363546423068,1.09033372627015,3.5802207802783,0.000343304017242931,0.00208905433393335,NA
"AT5G42380",935.474519402509,2.89770643963573,0.765563420746025,3.78506386422169,0.000153669110503719,0.00110626814320948,"AtCML37"
"AT5G24110",386.164959837039,2.66457538720183,0.453225691341366,5.87913579946395,4.12413931220872e-09,2.49203823279411e-07,"ATWRKY30"
"AT5G35580",97.1627743955026,3.22590687044975,0.533175503013404,6.05036587805995,1.44517236831837e-09,1.05875943414019e-07,"PBL13"
"AT5G36260",55.7307971594808,3.12969896598189,0.99835915982171,3.13484274190543,0.00171946260035789,0.00777264598800823,"A36"
"AT5G66650",249.300808395979,2.03774074863119,0.395980309556752,5.14606585088076,2.66006077730764e-07,6.68271753581553e-06,"cMCU"
"AT5G50800",36.0341330744238,-3.13536751333697,0.675294595463806,-4.64296254464103,3.43448631156303e-06,5.29636631647734e-05,"AtSWEET13"
"AT5G41740",4924.70562697818,2.60623930415062,0.448506467856794,5.81092914134468,6.2127057515602e-09,3.41550502405402e-07,NA
"AT5G13320",2226.96461005589,3.46952296056875,0.783697454878351,4.42712036254769,9.54994489579936e-06,0.00012069034018923,"AtGH3.12"
"AT5G58940",712.222920106436,2.13635257893504,0.368536585678881,5.79685345214687,6.75706876940952e-09,3.67577447020424e-07,"CRCK1"
"AT5G41730",37.3735469363899,2.72099207252815,0.870008104775923,3.12754795914109,0.00176271058735736,0.00791634661615788,"MLKL2"
"AT5G23750",415.107938211078,-2.27173082053494,0.581403542103432,-3.90732194770632,9.33247663805981e-05,0.000743370141431313,NA
"AT5G03210",125.834123268864,5.23167322454998,0.884962032264451,5.91174879125957,3.38494506942001e-09,2.11893968152184e-07,"AtDIP2"
"AT5G05430",11.9540506658977,-3.36898428067849,0.939646911295582,-3.58537259068233,0.000336597302943139,0.00205609068694356,NA
"AT5G65730",4021.44681786725,-3.11986234132933,0.565984181879031,-5.51227833076815,3.54218170783158e-08,1.3396944904474e-06,"XTH6"
"AT5G22545",59.0501400173388,3.65681684739132,0.805223608875771,4.54136814554762,5.58903366014076e-06,7.82162806482629e-05,NA
"AT5G22250",880.380425532008,2.55334616536683,0.50522396808324,5.05388961464739,4.32901870018747e-07,9.9235442853041e-06,"AtCAF1b"
"AT5G06320",5748.60226913171,2.8294298983539,0.434068563815471,6.51839394560887,7.10641544747359e-11,1.02283032336346e-08,"NHL3"
"AT5G62670",3149.94303296448,-2.27440877270073,0.442829225310045,-5.13608552170041,2.80520041649294e-07,6.97129302544757e-06,"AHA11"
"AT5G25250",11189.5236250222,2.54542435299031,0.454187935321146,5.60434162829645,2.09048030819443e-08,9.00775361073548e-07,"FLOT1"
"AT5G65500",6.85493762121625,3.17727877597958,0.98037402488555,3.24088429041202,0.00119159540816129,0.00577437606489381,"PUB50"
"AT5G46520",284.477605126147,2.10626718037499,0.345818136889434,6.09067875768591,1.12432961691533e-09,8.72766128845962e-08,"ACQOS"
"AT5G01075",37.1284893388315,-2.79216982475485,0.602855265597587,-4.6315757431215,3.6289318941009e-06,5.53250209353004e-05,"TWS1"
"AT5G15780",653.811618569952,-3.49463503811121,1.02665977861312,-3.40388813403403,0.000664339546323883,0.00358944250185318,NA
"AT5G27420",2319.61439203335,3.42485368720488,0.578927751345912,5.91585682193099,3.301523215418e-09,2.09899908474704e-07,"ATL31"
"AT5G21280",65.3442581218726,-2.12053675918163,0.521334965360128,-4.06751301961265,4.75175544434703e-05,0.000434619961780832,"ATR7"
"AT5G46690",105.78626264292,-2.87075440596672,0.65820647095142,-4.36148007146925,1.29185564601365e-05,0.000153262736801826,"bHLH071"
"AT5G67390",122.648615876929,-2.39864154516367,0.40468871004114,-5.9271274084217,3.08279789431637e-09,1.9720391715309e-07,NA
"AT5G42020",6571.21292479735,2.37279868123642,0.649767870351699,3.65176363668473,0.000260445543159658,0.00168057108578053,"BIP"
"AT5G66580",144.013875572987,-3.27252461955231,0.553605110469561,-5.91129770600671,3.39422934606412e-09,2.11893968152184e-07,NA
"AT5G54710",15739.8714432388,2.55938537266403,0.400622358496132,6.38852355188444,1.67495030775578e-10,1.97244432264468e-08,NA
"AT5G60950",522.373674703304,2.16280363438396,0.467394615011383,4.62736104550815,3.70354553686366e-06,5.62754287368301e-05,"COBL5"
"AT5G26340",5798.89173569681,2.18563724906756,0.510895956294866,4.27804765752757,1.88539660947768e-05,0.000207965567472243,"ATSTP13"
"AT5G48900",643.477762556779,-2.81006152258914,0.714905719169236,-3.93067427947647,8.47079655158764e-05,0.000684466781006649,NA
"AT5G45670",8.48048532346678,-5.79143049651998,1.82508272671333,-3.17324273127575,0.00150746435930677,0.00698339434756195,NA
"AT5G57220",1292.95410819768,2.19011757244537,0.391479549452398,5.59446227908689,2.21306575931471e-08,9.41848068327652e-07,"CYP81F2"
"AT5G44260",1524.31149728626,-2.58113561694259,0.535019229453609,-4.8243791528364,1.40440036620734e-06,2.55554012203804e-05,"AtC3H61"
"AT5G64850",805.224036556315,-2.268170919024,0.414973776020756,-5.46581748074258,4.60778275412996e-08,1.64373331087948e-06,"NOI6"
"AT5G20270",367.228990940957,-2.40164830110288,0.402783111551049,-5.96263406341577,2.48203859843679e-09,1.67021857114289e-07,"HHP1"
"AT5G02760",554.456536543188,-2.42476670906394,0.565628021650871,-4.28685746860082,1.81218483932697e-05,0.000201715053597695,"APD7"
"AT5G03150",103.570059629079,-2.08454130573891,0.619173805857461,-3.36664969677156,0.000760872733273764,0.00401166325867007,"JKD"
"AT5G11210",157.326964130116,3.66156927856419,1.19384907003874,3.06702863071741,0.00216198148142982,0.00935669830530685,"ATGLR2.5"
"AT5G25190",293.756753810398,-3.44767595380018,0.496586523792732,-6.94274972963057,3.84540331973619e-12,1.13267185848823e-09,"ESE3"
"AT5G24210",7320.09743746016,3.11028931475283,0.507746492556128,6.12567365870875,9.03007202404551e-10,7.36839656576249e-08,"PRLIP1"
"AT5G44568",1172.40752494267,2.73574922754692,0.530308388836196,5.15878927269233,2.48551862777566e-07,6.32859451112937e-06,"PROSCOOP4"
"AT5G20230",28484.5902131725,2.10326043549682,0.430441870461049,4.88628216684405,1.02757901513559e-06,1.98671666676308e-05,"ATBCB"
"AT5G01550",67.464709808602,3.27615629582649,0.750646939949946,4.36444368379753,1.27446675690741e-05,0.000151459850938435,"LecRK-VI.3"
"AT5G63130",179.897838588793,2.91563653943409,0.559660050675453,5.2096563546303,1.8919071601364e-07,5.08581942944061e-06,NA
"AT5G25450",79.0017250336559,2.52469557068063,0.68917787431617,3.66334391275363,0.000248943938154899,0.0016225195164146,NA
"AT5G38310",24.1297574126268,3.73022263925464,0.882177545048705,4.2284261940137,2.35331688630798e-05,0.00024671141014476,NA
"AT5G54840",194.782705293827,2.02033904494955,0.511198856798873,3.95215876968293,7.7449324489614e-05,0.000637495909202438,"ATSGP1"
"AT5G63990",191.564652740204,2.12940483703484,0.3880633671481,5.48726063138595,4.08214618774243e-08,1.50278085057104e-06,NA
"AT5G48657",2384.26113440577,2.12201719167712,0.412232215813182,5.1476258047692,2.63804075471546e-07,6.63544085949425e-06,"NOI10"
"AT5G50740",97.6552977252954,-3.47163388444721,0.687427802836205,-5.05017962631693,4.41394808889492e-07,1.00420952898393e-05,"AtHMP52"
"AT5G44585",143.908353086255,2.16164525402134,0.676154027646399,3.19697164497524,0.00138878577693477,0.00650632323977172,"PROSCOOP12"
"AT5G47230",847.845019342269,2.6867976922309,0.558831010700711,4.80788939909037,1.5253210921846e-06,2.73949782986292e-05,"ATERF-5"
"AT5G40000",22.4707914891628,3.72984512846688,1.19115759653055,3.13127762382635,0.00174047542010357,0.00783856878684628,NA
"AT5G39720",19.9406783236664,2.25292465926265,0.713192354592362,3.15892990825785,0.0015834956906066,0.00726578075791728,"AIG2L"
"AT5G19240",8092.2154701841,3.12650118776099,0.481892315124431,6.48796648054803,8.70026292567935e-11,1.17091980128331e-08,NA
"AT5G23010",1257.25399430651,-3.14268749834568,0.697162051994699,-4.50782926201149,6.54942454450293e-06,8.9033036500296e-05,"GSM1"
"AT5G41550",196.593711601272,3.57044107456925,0.496433044687007,7.19219059404144,6.37599380214428e-13,2.75310099048422e-10,NA
"AT5G38710",1346.70456695442,2.98367737141092,0.552044413090512,5.40477776907005,6.48887937629649e-08,2.17290618993411e-06,"PDH2"
"AT5G04340",1573.68293332355,2.55311321891201,0.537422399798997,4.75066394677056,2.02749835570813e-06,3.46144406263646e-05,"AtZAT6"
"AT5G03553",21.35901818167,-2.20931794833522,0.704236257183385,-3.13718290672998,0.00170579676307167,0.00772772540140404,NA
"AT5G45000",291.043122914196,3.04551336750773,0.567493680056145,5.36660314385603,8.02333262047628e-08,2.54569052642962e-06,NA
"AT5G39050",1692.59991290948,2.1152924767433,0.543115909677163,3.89473487897025,9.83061935909974e-05,0.000776780087063291,"PMAT1"
"AT5G02890",25.1203761247318,-2.61282279250203,0.82882254523887,-3.15245139929079,0.00161905771107778,0.00739294781224898,NA
"AT5G38250",111.700962472591,3.50920082111201,0.853005329620064,4.11392602045644,3.88986143323663e-05,0.000367797755772183,NA
"AT5G19110",110.648183057813,-3.20766066106768,0.769058142126649,-4.17089487174227,3.03405818323159e-05,0.000300448590089145,NA
"AT5G41750",7038.38237987545,3.26090201182197,0.410325968275419,7.94710124130673,1.90926374196462e-15,3.04395387045836e-12,NA
"AT5G26170",299.195238162777,3.39713575533214,0.792668426312421,4.28569581247985,1.82168109942222e-05,0.000202445911349196,"ATWRKY50"
"AT5G44680",1928.55336781138,-2.82993943244694,0.457707191882744,-6.18285987774455,6.2950588074452e-10,5.48700266125541e-08,NA
"AT5G41280",10.7120028406866,3.39374832784685,1.07714558801775,3.150686746155,0.00162887088168279,0.0074295725998586,NA
"AT5G15160",17.707557489005,-2.35285679072023,0.605830526894983,-3.88368807161162,0.000102883882474964,0.000804061594334881,"BHLH134"
"AT5G20635",24.0996319501013,-2.88753984913602,0.711071321759344,-4.06083013162677,4.88985404361671e-05,0.000443532231544857,"AGG3"
"AT5G23160",21.0961255035994,4.05459057034586,1.12462647910135,3.60527752608648,0.000311819520668567,0.00193322506293051,NA
"AT5G18030",94.112833833043,-3.14743563356717,0.666792845593357,-4.72026005432972,2.35543311797962e-06,3.89303882003553e-05,"SAUR21"
"AT5G60800",1100.56079416676,3.19042386941006,0.551178973269389,5.78836280797441,7.10757646628206e-09,3.83406066837034e-07,"AtHMP53"
"AT5G03890",29.9065096862818,2.52238408671771,0.707251860055743,3.56645804582106,0.000361838706337814,0.00218198109617618,NA
"AT5G42010",295.496955055072,2.448788439015,0.446591048998908,5.48329046115966,4.17486705550068e-08,1.52876845569447e-06,NA
"AT5G13200",4164.3562122912,2.08837705383507,0.381180428695897,5.47871007171031,4.28437716233947e-08,1.56059755828906e-06,"GER5"
"AT5G26690",190.717496677849,3.40132771443838,0.61275959165455,5.55083553282983,2.84307466263845e-08,1.12737929885729e-06,"AtHMP48"
"AT5G25230",25.2711168296438,-2.79118388768213,0.799138381061808,-3.49274162501556,0.000478088850018938,0.00274331935368009,NA
"AT5G66620",878.053412181364,2.0507470994758,0.416946546507476,4.9184892323818,8.72147136972111e-07,1.74986655962091e-05,"DAR6"
"AT5G18050",48.5965944987053,-2.98336615766102,0.787912074922439,-3.78642015094729,0.000152833176581222,0.00110063252877777,"SAUR22"
"AT5G03760",349.408586636107,-2.3543341093662,0.502517583645323,-4.68507806689584,2.79853244975703e-06,4.4588159419033e-05,"ATCSLA09"
"AT5G17330",167.437691437388,2.35933846300983,0.485678303266159,4.85782141624077,1.18684379127374e-06,2.22812721176989e-05,"AtGAD1"
"AT5G64905",29.6333629544051,3.2619802502738,0.908048507963506,3.59229735159137,0.000327775529127215,0.00201467248419059,"PROPEP3"
"AT5G48570",167.044086334519,2.14877458856732,0.651560434235062,3.29788992035712,0.000974143163269738,0.00489219559048427,"ATFKBP65"
"AT5G11160",24.5963820468198,-2.31939860546523,0.621634189600319,-3.73113101606669,0.000190622051321954,0.00130304506454446,"APT5"
"AT5G22540",173.693084165535,4.0298791613857,0.660418566110739,6.10200767843036,1.04744341937237e-09,8.25449137258998e-08,NA
"AT5G11920",371.629269247173,2.5932729527596,0.814226022173746,3.18495464666717,0.00144776695924358,0.00673847248984561,"AtcwINV6"
"AT5G52810",738.214006593847,2.86359529470004,0.628343044502112,4.55737565611011,5.17967357754168e-06,7.36309427764945e-05,"SARD4"
"AT5G03350",2651.15861540106,2.48805124264229,0.736033676762125,3.3803497328919,0.000723936484854353,0.00384923232044416,"SAI-LLP1"
"AT5G46295",141.395044949888,4.79753936378989,0.730712120736317,6.5655669690487,5.18352501814119e-11,8.01744324820852e-09,NA
"AT5G49680",491.755309976361,2.50734303843171,0.451587090231279,5.5522912250383,2.81949356175521e-08,1.12606023428891e-06,NA
"AT5G39860",41.4231473268089,-2.71397177268034,0.65375879521564,-4.15133500695031,3.3054151446523e-05,0.000321432754652807,"BHLH136"
