"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","normalized_counts.A10_S1","normalized_counts.A18_S16","normalized_counts.A20_S2","normalized_counts.A28_S17","normalized_counts.A30_S3","normalized_counts.A38_S18","normalized_counts.B10_S4","normalized_counts.B18_S19","normalized_counts.B20_S5","normalized_counts.B28_S20","normalized_counts.B30_S6","normalized_counts.B38_S21","normalized_counts.D10_S7","normalized_counts.D18_S22","normalized_counts.D20_S8","normalized_counts.D28_S23","normalized_counts.D30_S9","normalized_counts.D38_S24","normalized_counts.M10_S10","normalized_counts.M18_S25","normalized_counts.M20_S11","normalized_counts.M28_S26","normalized_counts.M30_S12","normalized_counts.M38_S27","normalized_counts.N10_S13","normalized_counts.N18_S28","normalized_counts.N20_S14","normalized_counts.N28_S29","normalized_counts.N30_S15"
"AT3G54810",4171.65470245749,1.25743940249209,0.299384469708792,4.20008226784505,2.66818014687925e-05,0.0115438814054731,9883.72985700981,5164.71025229521,4739.95333409514,5047.21247991065,5699.07974052255,2184.98277472101,6684.57195023272,2710.71938914899,10771.643554073,2280.30771361567,8192.99256427364,1888.58801727308,2912.95023191727,1790.86420546479,4765.65891296665,1491.97881184774,3051.13707045428,1614.82923405069,5505.00726059043,1592.47224566982,4802.47603089587,1156.76031857899,6869.39332207472,1489.60427793749,5282.65304135729,1938.62247942872,5641.99678294922,2131.43423121195,3691.65628669986
"AT2G47260",52.1686254108357,1.27155564622415,0.305129419504497,4.16726662505713,3.08273853425528e-05,0.0127592071212157,111.970816719423,51.1357450722298,67.1306914853797,53.3754243989911,69.7277292886119,57.5967071403307,60.2791407638023,34.6275978305964,114.003387031434,26.651929275673,95.5176473010555,43.2140268521547,35.7730730235454,38.0899866458304,37.6537804871979,29.4910456969005,37.6185988431175,45.2306162100014,59.7632172380901,43.3564923397965,75.8665972784453,38.8932428155624,92.5673518732086,47.5221782404653,30.6063328004478,17.5960209261486,38.7483650025649,23.7794819398879,35.1029123933426
"AT2G19450",729.622465436605,1.15900155620756,0.193421526202519,5.99210221820941,2.07145649476181e-09,8.96215652458698e-06,1348.91901553752,479.539653788467,964.83915409379,635.652781478894,1387.58181284338,772.386611138281,1249.18900221156,669.46689139153,1161.82863548212,526.767543330948,1314.37663962157,600.945060912777,687.354045952409,741.485073372166,445.296882283384,566.362127588202,533.377990739916,565.863879393208,575.900093385232,451.727778297069,688.82053402017,548.269261625832,634.534266872801,540.888792336932,838.61351873227,482.743008886945,625.844804435366,461.321949633825,659.154688274988
"AT2G28080",1015.00644890432,1.31955655823835,0.25145760299629,5.24763038585802,1.54068006125885e-07,0.000296255657112729,1646.62965763858,879.534815242353,1305.75776379405,903.338622025349,1174.91223851311,1134.21207907113,1676.27312719765,905.644866338674,3383.21816219757,710.195527169404,1512.13852910403,863.60531787353,701.407753211659,424.703351101009,959.352841978172,500.677525808742,971.365962984785,424.397909544906,1025.48247760814,517.348415351896,1787.07984700338,499.339052922382,1092.89196082562,567.674020072467,925.535503885542,520.230183903523,848.94145141983,497.783821941654,1075.51423249602
"AT2G20210",128.29679793939,-1.43079239817402,0.32891248656289,-4.35007017558285,1.36093971659094e-05,0.00872311953160106,51.3748453183237,140.907386421256,80.2935721687874,157.700117542474,74.3762445745194,121.100768859157,73.1044898624837,99.4433578724818,43.5895303355484,101.904435465808,47.0861641624922,99.2572179260429,149.480340848386,164.421775687835,135.881033932062,172.924767950007,158.535523695995,321.426081151925,124.959454225097,290.01977984053,66.2327436557856,230.22290505341,74.6510902203295,150.342891160745,84.473478529236,114.756658214012,100.980587582442,196.577050703073,94.5828472820619
"AT2G27820",466.943300342984,1.23111064619567,0.297725794955578,4.13504864897367,3.54879449305882e-05,0.0127948828118492,578.296335762669,297.723671309427,621.287968256847,338.853073078443,576.415895452525,697.067840262464,546.359871603825,418.194835338741,839.936719158068,552.635592333807,504.494616026702,515.867445547597,261.909998922386,546.591308367667,319.238573695808,539.552086045565,224.368071671451,347.409626634266,268.934477571405,423.018749585582,369.699132769567,444.135740539003,244.855575922681,530.520317084467,719.860947466533,563.837714024847,433.277172301407,398.702647192121,418.309706020665
"AT2G45080",44.1386098210627,3.17911709663459,0.73717452151864,4.31257050241691,1.61367401299797e-05,0.0092521104041787,175.201395572745,4.54539956197599,56.6003869386534,11.3220597209981,128.996299183932,13.2915478016148,101.320257879583,3.55154849544578,347.039722286866,4.70328163688347,147.985087367833,0.675219169564918,7.66565850504545,8.88766355069377,16.3712089074773,6.7025103856592,41.6491630048801,0,27.1650987445864,0.585898545132385,61.4158168444557,2.50924147197177,44.7906541321977,0,17.1395463682508,3.06017755237366,11.741928788656,0,35.1029123933426
"AT4G38480",69.0323505307476,-1.49026712479357,0.349878804260476,-4.25938098177592,2.04993814760459e-05,0.00982725944637833,36.8845043311042,77.2717925535918,27.6420494351563,115.646752864481,27.8910917154448,74.5803515535051,15.3904189184176,97.667583624759,16.7652039752109,121.501442286156,32.2876554257089,101.282875434738,60.0476582895227,112.3654606052,83.4931654281344,111.261672401943,40.3056416176259,76.0259293742576,50.2554326774848,83.783491953931,39.7396461934714,117.934349182673,35.8325233057582,114.053227777117,42.8488659206269,111.696480661639,37.5741721236992,91.1546807695703,48.7540449907535
"AT4G29910",108.522708478112,-1.13808130609647,0.252588165137043,-4.50567945445502,6.61608979471184e-06,0.00573722039102059,52.6921490444345,134.089287078292,97.4053170572175,129.394968239978,87.1596616107649,98.9481891897989,58.9966058539342,121.640535969018,36.8834487454641,128.556364741481,59.194034947133,127.616423047769,114.984877575682,114.904793048255,127.695429478323,145.444475368805,103.451146818573,144.353030457451,95.0778456060524,139.150904468941,113.197780066252,145.536005374363,74.6510902203295,146.886732743256,121.201077889773,142.298256185375,91.5870445515169,118.104760301443,76.0563101855755
"AT4G13930",1555.95498614442,1.02422624583314,0.226673984941486,4.51849931564724,6.22794747223113e-06,0.00573722039102059,1937.75378110908,1163.62228786585,1815.16124624193,1349.75126245327,2033.72543758451,1771.46795422632,2634.32670486915,1511.18388481218,2519.8101574742,861.484419822489,2157.89163761821,1112.76119144298,1349.155896888,1380.12718280059,938.070270398452,1342.51283024754,1305.90278841108,989.299435401732,1650.27974873362,1199.33432188599,1775.03752997505,1073.32803963592,2099.18865699567,1304.69980260186,1878.00458063548,718.376680419717,1774.20543996592,1355.43047057361,2120.80095709778
"AT4G22770",213.396786934593,1.2303933939383,0.24716702585636,4.97798357072655,6.42501083643117e-07,0.00085531721180983,267.412656400505,280.678422952017,169.80116081596,274.964307509954,257.992598367864,328.59659842881,218.030934677583,195.335167249518,365.481446659598,210.079913114128,248.884010573173,222.147106786858,102.208780067273,219.017423213525,122.78406680608,228.555604150979,128.978053176403,296.404889205966,152.124552969684,229.086331146762,151.733194556891,245.278353885241,170.204485702351,232.426653576094,214.244329603135,178.255342425766,132.683795311813,241.75806638886,103.358575380398
"AT4G36050",114.727096175699,-1.26665336194108,0.340362479674442,-3.72148352883266,0.000198055786461289,0.0368554133386996,68.4997937577649,128.407537625822,154.005703995871,113.220597209981,130.158428005409,52.4277718841472,73.1044898624837,85.2371638906987,46.9425711305906,82.3074286454607,52.467440066777,84.4023961956147,153.313170100909,118.078958602074,127.695429478323,158.179245101557,135.695660112674,221.341313368092,127.675964099556,160.243252093707,85.500450901105,129.225935806546,83.6092210467691,127.013821842698,129.770851073899,131.587634752068,92.7612374303825,185.479959131126,88.7323618831715
