"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","normalized_counts.A10_S1","normalized_counts.A18_S16","normalized_counts.A20_S2","normalized_counts.A28_S17","normalized_counts.A30_S3","normalized_counts.A38_S18","normalized_counts.B10_S4","normalized_counts.B18_S19","normalized_counts.B20_S5","normalized_counts.B28_S20","normalized_counts.B30_S6","normalized_counts.B38_S21","normalized_counts.D10_S7","normalized_counts.D18_S22","normalized_counts.D20_S8","normalized_counts.D28_S23","normalized_counts.D30_S9","normalized_counts.D38_S24","normalized_counts.M10_S10","normalized_counts.M18_S25","normalized_counts.M20_S11","normalized_counts.M28_S26","normalized_counts.M30_S12","normalized_counts.M38_S27","normalized_counts.N10_S13","normalized_counts.N18_S28","normalized_counts.N20_S14","normalized_counts.N28_S29","normalized_counts.N30_S15"
"AT1G19020",3769.17559340307,3.8169912709189,0.730196369872978,5.2273490096683,1.71957722216016e-07,1.46831579092216e-05,6078.03939227552,3697.68254366746,4587.26391816761,5251.81827344012,4625.27270947792,4237.05007142587,3786.04305393073,3535.56652721627,10986.2381649557,2548.39476691803,5515.80780189194,3676.56837828098,4251.88525079854,521.832817047877,6065.53290022036,327.082506820169,6353.5126403251,170.336575939792,5563.4122228913,103.411093215866,7336.17953365538,297.345114428655,5167.34846505121,958.219921248654,3325.07199544065,1084.06789792837,4527.68774090576,333.705396556427,4393.71453456671
"AT1G16130",1566.42079600101,3.39087733441921,0.653034761556979,5.1924913251702,2.0749854164958e-07,1.73518511874485e-05,2469.94448645787,1392.02861585515,2165.29387242058,1673.23868305322,1773.4085815737,877.242154906575,2725.38668346979,409.315964100126,3299.39214232151,689.030759803428,3048.49279977735,448.345528591105,1998.18165031518,225.365754321163,2920.62366909396,172.924767950007,2895.2885895328,58.7035657193635,3705.31946876158,40.1340503415683,3631.96281574272,109.152004030772,3098.02024414367,234.154732784838,1427.47936181289,464.381943572703,2254.45032742196,177.553465151163,1041.3864010025
"AT1G07135",5127.57445855114,4.14217221169724,0.50323305687152,8.23112105839813,1.85469413205856e-16,1.56389354793621e-13,8908.92509968777,12581.6659875495,5020.32269265173,14256.0906258396,5711.86315755879,5755.2401980992,6068.95519349601,3219.4787111216,14954.5619458882,3050.07814151893,8432.45934201431,2759.62074601182,4337.48510410488,678.636595406545,7398.14930528901,406.172129370947,5880.59311201162,570.675647075123,7027.6110452245,409.836032320103,9295.4645141638,467.973534522735,7459.13693481533,962.540119270515,3216.11345067106,879.036001919335,4821.23596062216,706.250613614671,3463.48735614313
"AT1G08340",19.5086858948069,2.23118961449673,0.673210108447282,3.31425447494071,0.000918878388173414,0.0234789670978098,19.759555891663,24.9996975908679,11.846592615067,20.2179637874966,25.566834072491,16.9836444131744,34.6284425664396,11.5425326101988,20.1182447702531,7.83880272813911,18.8344656649969,9.45306837390885,25.5521950168182,11.4269959937491,36.0166595964502,5.36200830852736,53.7408554901679,9.62353536383008,21.7320789956691,17.8699056265377,20.4719389481519,11.291586623873,32.846479696945,5.18423762623257,28.157826176412,5.35531071665391,32.8774006082368,7.92649397996264,18.5265370964863
"AT1G74440",588.117493337278,1.69092581708583,0.395719941444382,4.27303666050776,1.92828738226486e-05,0.000949458680167735,667.872989138208,771.581575645424,626.55312053021,786.883150609368,612.441888918308,621.010650064335,548.924941423562,831.062347934312,724.256811729113,738.415216990704,648.443746466321,712.356223890988,638.804875420454,195.528598115263,613.9203340304,268.100415426368,682.508864725132,221.341313368092,657.395389618991,197.154860437047,905.582240530014,524.4314676421,535.994827781966,576.314416116188,574.174803336401,634.221797729442,623.496418677634,359.862826690304,556.771193794406
"AT1G64065",534.222763681922,3.33903292470243,0.518355711999249,6.44158605260488,1.18231382057706e-10,2.46865129543746e-08,492.671593565463,1334.07477143995,364.611794930395,1658.68174912622,345.152259978629,893.487379997438,343.71935584466,1365.5703964989,880.173208698574,766.634906812005,439.919305175284,823.7673868692,323.23526696275,183.46676901075,602.460487795166,130.698952520354,544.12616183795,154.938919357664,453.657149034593,132.706020472485,705.679777859825,210.776283645629,377.734516514867,277.356713003443,271.784235267977,417.714235899005,389.83203578338,218.771233846969,389.057279026213
"AT1G69760",1361.37141889633,-1.1096790462075,0.300052545562479,-3.69828239292986,0.000217063324014002,0.00703960014114001,2538.44428021563,429.540258606731,2412.75602926865,559.633237637906,1903.5670095791,572.274974791747,2570.19995937574,839.053332049065,2192.88867995759,697.653442804381,2125.6039821925,478.730391221527,1943.24443102902,1105.24444583985,1871.22917812466,821.727773281817,1508.77451788646,690.969839122999,1503.58821551286,752.000782677416,1251.19673924293,491.184018138474,1660.24024650013,747.394257781863,2266.09288054516,734.442612569679,2140.55361817199,737.956589534521,1933.58542433329
"AT1G06135",6.71716656828743,6.9194592122624,1.89494439198648,3.65153681634355,0.000260675719916079,0.00819145115518896,5.26921490444345,31.8177969338319,15.7954568200893,35.583616265994,0,21.414160347046,5.13013963947254,3.55154849544578,6.70608159008438,4.70328163688347,5.38127590428482,5.40175335651934,0,0,6.54848356299094,0,5.37408554901679,0,2.71650987445864,0,7.22539021699479,0,17.9162616528791,1.72807920874419,0,1.53008877618683,2.3483857577312,4.75589638797758,3.90032359926028
"AT1G65390",12088.2175222406,3.66995569841413,0.793413324921479,4.62552818706106,3.73644985530349e-06,0.000228442706108087,16839.0935308752,6709.00975347656,20280.0502689264,5005.15911523266,16114.0782385982,7428.49838245803,21832.5917706853,1379.77659048069,19734.3215992208,1508.18564489397,24474.0428126874,1138.41951988645,20554.1856715285,1586.44794379884,27747.5619772833,450.408697916298,27280.2017681965,97.1977071746838,30748.1752689973,107.512383031793,27074.7413747823,168.746488990102,21704.0579706586,654.077980509677,13996.8881163008,259.350047563668,18969.0859580738,162.493126589234,16553.9484361605
"AT1G18400",1152.27677529474,-2.2829357038603,0.550998187501814,-4.14327261984467,3.42384527955945e-05,0.00153292825049656,3297.21122645549,227.269978098799,2502.26361791582,317.826390739447,2939.02378951499,230.386828561323,3042.17280620721,80.7977282713915,1014.29484050026,166.966498109363,2639.5158310517,103.308532943432,1645.56135908309,778.940226907232,1162.35583243089,636.068235599058,1362.33068667576,385.903768089586,1165.38273614276,427.998887219207,1135.59049577101,142.399453534398,1191.43139991646,155.527128786977,2499.92526314058,214.212428666156,1505.3152707057,353.521631506334,2092.52361100314
