"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","normalized_counts.A10_S1","normalized_counts.A18_S16","normalized_counts.A20_S2","normalized_counts.A28_S17","normalized_counts.A30_S3","normalized_counts.A38_S18","normalized_counts.B10_S4","normalized_counts.B18_S19","normalized_counts.B20_S5","normalized_counts.B28_S20","normalized_counts.B30_S6","normalized_counts.B38_S21","normalized_counts.D10_S7","normalized_counts.D18_S22","normalized_counts.D20_S8","normalized_counts.D28_S23","normalized_counts.D30_S9","normalized_counts.D38_S24","normalized_counts.M10_S10","normalized_counts.M18_S25","normalized_counts.M20_S11","normalized_counts.M28_S26","normalized_counts.M30_S12","normalized_counts.M38_S27","normalized_counts.N10_S13","normalized_counts.N18_S28","normalized_counts.N20_S14","normalized_counts.N28_S29","normalized_counts.N30_S15"
"AT1G25400",3210.99551893237,1.42260130974308,0.462512513787159,3.07581150203807,0.00209930515518234,0.0274350222674759,5875.17461845445,3948.81586946664,3861.98919251184,4631.53114443972,3941.94096244953,1796.57421118493,3305.09246273018,1640.81540489595,6365.74794938759,1807.62790910888,4685.74599365601,1120.1886023082,4380.92383563348,749.103070701332,7126.38723742489,586.46965874518,5718.02702415386,709.254556314277,5873.09434857958,360.913503801549,7760.06909305241,588.41712517738,5330.08784173153,820.837624153491,2701.92705962353,1504.07726699166,2863.8564315532,1074.03993428494,1990.14011652256
"AT1G02380",279.068127255543,-1.90941998543651,0.468503235789408,-4.07557480839853,4.5900822724998e-05,0.00241845746939809,570.392513406004,46.5903455102539,376.458387545462,67.9323583259886,512.498810271297,36.9209661155966,700.264060788001,44.3943561930722,291.71454916867,32.1390911853704,454.717813912067,31.0600817999862,557.037851366636,119.348624823602,460.030970300113,95.8458985149265,409.77402311253,182.847171912771,450.940639160134,100.188651217638,413.051474071536,60.2217953273225,474.780933801296,52.7064158666978,564.380776840258,86.450015854556,455.586836999853,126.823903679402,317.876373339713
"AT1G50740",1592.80511844208,1.5716192807484,0.429888033567392,3.65588050382897,0.000256300731872396,0.00714674036462175,2530.54045785897,979.533605605825,2009.97188035637,1105.51825990031,1787.35412743142,1936.13546310189,2150.81104384886,1078.78285549166,3264.18521397357,1189.1463738587,2300.49544908176,1961.51168758609,2275.42296624766,468.506835743714,2324.71166486178,396.118363792458,2267.86410168508,402.263778208097,2400.03647408421,305.253142013972,2425.32264950459,718.270371351919,2261.92803367598,762.946970660561,1693.14233052077,1035.87010147848,1974.99242225194,573.878164149295,1610.8336464945
"AT1G67850",755.972190398258,1.58169571646626,0.498900408927979,3.17036364003982,0.00152248272801719,0.0224838183720989,820.680221367068,531.81174875119,971.420594435494,399.506964440933,528.768613771974,760.57190198129,714.371944796551,1096.54059796888,963.999228574629,1059.80612884441,676.695444963816,1279.54032632552,647.748143676341,396.7706942274,785.818027558912,410.193635602343,777.89888322018,270.421343723625,770.130549409024,257.795359858249,1034.43503273309,733.953130551743,730.087662354823,709.376515189491,1079.7914211998,1046.58072291179,975.754282337315,360.6554760883,1132.0689246853
"AT1G48240",387.409993347488,-1.40027993514465,0.440176794305286,-3.18117618479789,0.00146678396563576,0.0220042489732617,457.10439296047,253.406025580161,435.691350620797,299.22586405495,449.743853911547,216.356861437396,527.121847955803,143.837714065554,467.749190908385,119.933681740528,573.105883806333,137.744710591243,516.154339339727,296.467062726713,514.055959694788,327.752757858735,648.920830043777,511.97208135576,415.626010792172,410.128981592669,516.615400515128,236.496008733339,501.655326280614,138.246336699535,449.300965510574,208.857117949503,422.709436391617,531.867746055493,507.042067903837
"AT1G19010",168.362178198008,1.26363939822478,0.281674376591692,4.48617092372773,7.25145759785914e-06,0.000753286359441242,193.643647738297,162.498034340642,198.759498319457,218.354008904963,159.21164854233,142.514929206203,98.7551880598464,233.51431357556,149.210315379377,194.40230765785,127.805302726764,202.565750869475,169.922096861841,133.94978637117,163.712089074773,125.336944211827,205.558772249892,119.331838511493,153.482807906913,149.111179736192,230.008255241001,183.174627453939,195.585856377263,166.759643643814,186.086503426723,166.779676604365,142.077338342738,142.676891639327,167.713914768192
"AT1G52830",79.2588470195189,-3.14460453916299,1.05087066943737,-2.9923801573476,0.00276811325549421,0.032567190894595,125.143853980532,6.81809934296398,107.935621603944,11.3220597209981,128.996299183932,22.8909989916699,120.558281527605,7.10309699089156,124.062509416561,1.56776054562782,111.66147501391,8.10263003477901,129.038584834932,13.9663284368045,88.4045281003776,70.3763590494216,158.535523695995,73.1388687651086,148.049788157996,58.2969052406723,145.712036042728,11.291586623873,107.497569917275,1.72807920874419,177.516730242597,6.12035510474733,98.6322018247105,38.0471711038207,195.991260862829
"AT1G12450",481.900926412258,-1.75331724472894,0.3922934949751,-4.46940178001226,7.84386679777465e-06,0.000781507914301943,744.276605252638,310.223520104861,544.943260293082,303.269456812449,517.147325557205,197.896378379598,855.450784882046,131.407294331494,761.140260474577,128.556364741481,761.450540456302,94.5306837390885,744.84648474025,355.506542027751,748.164247071714,248.663135307956,655.638436980048,475.402646973206,756.548000036731,292.36337402106,549.129656491604,216.422076957565,668.873768374153,166.759643643814,838.61351873227,199.676585292382,772.618914293566,400.287945988113,535.319413998474
"AT1G66180",2715.19719565007,-1.03646303121274,0.358715580940562,-2.8893727685179,0.00386011180218236,0.0410517689790388,4266.74676887309,2268.15438142602,4431.9419261034,2638.84863354406,2929.72675894318,1756.69956778009,5493.09701896522,1088.54961385413,3202.15395926529,1165.62996567429,4065.55394568718,936.528988186541,3832.82925252273,1990.8366353554,3495.25310174641,1644.79604864077,3178.77160224343,1751.48343621707,4594.97645264679,1379.4981245142,2833.55719676479,770.964442263326,3378.70834337211,919.33813905191,3951.88969119382,991.497526969067,4814.19080334897,1650.29604662822,3318.20030207069
"AT1G72430",3806.54225750972,-2.24826372512443,0.496774797807502,-4.52572017551426,6.01901789901305e-06,0.000666943662107003,6533.82648150988,2105.65634708538,5386.25077565046,2222.35857952163,5313.25297179223,1078.83062989773,6894.90767545109,983.778933238481,5460.4269347262,1075.48373430069,5157.952954257,503.038281325864,5827.17807358538,3629.97572734764,5947.66019608652,2543.60269135766,5175.24438370317,5606.6717029674,4988.87038444329,3463.53924955009,2738.42289224103,1766.50599626813,3713.14522755919,1795.47429788522,5681.75962107513,2243.87519027799,4679.15862227942,4537.12515413061,3335.75175826736
"AT1G21590",1518.50683539632,1.35047089545446,0.318407007339004,4.24133534855477,2.22193860133856e-05,0.00149351850912768,1016.95847655759,1639.75289198284,1081.98879217612,1423.34465063976,1048.24019697213,2352.60396088582,936.250484203738,2043.91615912905,923.762739034123,2356.34410007862,995.536042292692,3198.51320622902,1374.70809190482,1375.68335102524,1337.5277677409,1699.08638276461,1326.05560921989,1138.4642335411,1255.02756199989,1528.60930425039,1400.52147039416,1964.1087621859,1133.2035495446,2528.17988239275,1399.32153563647,1922.55654727875,1413.72822615418,1112.08710538876,1110.61714488937
"AT1G18610",151.07141707778,-1.12254788521143,0.370542929944094,-3.02946782814288,0.00244984994602188,0.0303871143576106,93.5285645538713,189.770431712497,121.098502287352,146.378057821475,117.375010969163,132.915478016148,210.335725218374,77.2461797759457,112.326866633913,80.7396680998329,134.53189760712,114.787258826036,195.474291878659,228.539919874983,152.252242839539,198.394307415512,169.283694794029,245.400151777667,160.27408259306,236.410062960917,114.402011769084,161.218764574186,106.004548112868,125.285742633954,143.237637506096,120.87701331876,171.432160314378,157.737230201256,163.813591168932
"AT1G68710",483.653866274243,1.81108714604409,0.440765897937636,4.1089547864711,3.97453872715935e-05,0.0022358920476509,93.5285645538713,753.39997739752,128.996230697396,639.696374236393,104.591593932918,570.059716824811,130.81856080655,1267.90281287414,73.7668974909281,1437.63642034071,134.53189760712,1300.47212058203,120.095316579045,503.422656835725,126.058308587576,453.759953109128,170.627216181283,439.795566127034,148.049788157996,474.577821557232,196.289767561692,1109.08473061152,300.097382685725,1127.57168370558,127.322344449863,1217.18562145662,129.161216675216,611.925335253115,135.536245074295
"AT1G56240",27.4048401884194,4.78444420997538,1.17270997392556,4.0798188097265,4.50708176345466e-05,0.00239543534538493,13.1730372611086,90.9079912395197,18.4280329567709,102.707256040483,18.5940611436298,44.3051593387159,15.3904189184176,13.3183068579217,43.5895303355484,31.3552109125565,51.1221210907058,18.2309175782528,19.1641462626136,0,60.5734729576662,0.67025103856592,29.5574705195923,1.92470707276601,58.4049623008608,0.292949272566192,74.6623655756129,1.25462073598589,37.3255451101648,1.72807920874419,4.89701324807165,1.53008877618683,27.0064362139088,0,14.6262134972261
"AT1G32990",2429.47048259444,-1.34825587156616,0.265372616777186,-5.08061414904082,3.76216585954126e-07,0.000110941416790311,2425.1561597701,1942.02196285424,2494.36588950577,2335.57917673161,2539.25147492695,2207.87377371268,3052.43308548616,1066.3524357576,2561.72316741223,1328.67706241958,3207.24043895375,1259.95897040814,2612.71194046966,2745.65320405361,2918.98654820321,2870.68519817783,2384.7504623762,2733.08404332774,2433.99284751494,3329.07553344221,2398.82955204227,2235.10684115885,2300.74660059056,2207.6211891707,2563.58643536551,1521.6732879178,2634.88882017441,2874.14671713445,3268.47117618012
"AT1G49650",299.620470932257,-1.45184211409382,0.428933061022435,-3.3847754953491,0.000712364927911994,0.014004481695715,421.537192355476,240.906176784727,502.822042106177,219.971446007963,648.467882384091,157.283315652442,537.382127234748,106.546454863373,249.801539230643,122.28532255897,442.609943127426,91.8298070608288,434.387315285909,303.450226945116,363.440837745997,220.512591688188,315.727526004736,268.496636650859,243.127633764048,355.054518350225,183.043218830535,272.252699708937,197.07887818167,221.194138719257,390.536806533714,119.346924542573,313.509498657116,298.828823044591,447.562133015118
"AT1G13820",355.938650263498,-1.08228370310015,0.220736807349676,-4.90305045223234,9.43597363774857e-07,0.00019521400085226,422.854496081587,172.725183355087,401.467860843937,233.719661383461,478.797074448468,209.711087536589,556.62015088277,155.380246675753,610.253424697678,139.530688560876,481.624193433491,135.043833912984,472.715607811136,276.787236293034,443.659761392636,259.387151925011,489.041784960528,238.663677022986,498.47956196316,251.350475861793,482.896912835819,195.093524445805,503.148348085021,217.737980301768,554.586750344114,159.894277111524,447.367486847794,220.356532642961,613.32588598368
"AT1G20010",5175.78083315467,-1.90412095256752,0.543091965740531,-3.50607461108573,0.000454767721466155,0.0104245069737404,5738.17503093892,3838.58993008872,6659.10133773599,3385.29585657843,5502.67996969296,3632.28464645239,7119.35128467801,1268.790699998,4526.60507330695,1354.54511142244,6999.69463249848,1448.34511871675,6533.69626580041,3803.28516658617,7245.89706244947,5001.41324977889,6072.71667038897,7421.67047258575,6167.83566995834,8503.1455855063,5612.92396690212,3701.13117115836,4773.19070868787,1760.04867410596,7551.19442852649,2099.28180092833,7585.28599747179,6907.93950353744,7883.52907500485
